Geneid,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000306360,0,0,0,0,0,0,0,0
ENSG00000306380,0,0,0,0,0,0,0,0
ENSG00000229404,7,12,4,16,0,0,0,0
ENSG00000306410,0,0,0,0,0,0,0,0
ENSG00000231138,0,0,0,0,0,0,0,0
ENSG00000283913,12,15,14,16,7,2,6,33
ENSG00000306423,0,0,0,0,0,0,0,0
ENSG00000306430,0,0,0,0,0,0,0,0
ENSG00000306435,0,0,0,0,0,0,0,0
ENSG00000306483,0,0,0,0,0,0,0,0
ENSG00000306492,0,0,0,2,0,0,0,0
ENSG00000248682,0,0,0,0,6,0,1,2
ENSG00000306499,0,0,0,0,0,0,0,0
ENSG00000306509,0,0,0,0,0,0,0,0
ENSG00000306511,0,0,0,0,0,0,0,0
ENSG00000289897,0,0,0,0,0,0,0,0
ENSG00000306531,0,0,0,1,0,0,0,0
ENSG00000286409,19,20,11,24,9,4,3,17
ENSG00000306542,0,0,0,0,0,0,0,0
ENSG00000228748,0,2,0,0,0,0,0,1
ENSG00000306563,0,0,0,0,0,0,0,0
ENSG00000306580,0,0,0,0,0,0,0,0
ENSG00000233968,0,0,0,0,0,0,0,0
ENSG00000237949,27,48,18,13,0,0,0,0
ENSG00000306596,0,0,0,0,0,0,0,0
ENSG00000306612,0,0,0,0,0,0,0,0
ENSG00000306616,0,0,0,0,0,0,0,0
ENSG00000306631,0,0,0,0,0,0,0,0
ENSG00000306646,0,0,0,0,0,0,0,0
ENSG00000306656,0,0,0,3,0,0,0,0
ENSG00000306663,1,3,6,8,1,0,0,0
ENSG00000306666,0,0,0,0,2,2,0,2
ENSG00000273001,40,40,11,14,2,0,0,0
ENSG00000306679,0,0,0,0,0,0,0,0
ENSG00000306687,0,0,0,0,0,0,0,0
ENSG00000306702,0,1,2,0,0,0,0,0
ENSG00000263041,0,0,1,0,1,0,0,0
ENSG00000306713,0,0,0,0,0,0,0,0
ENSG00000289597,3,1,2,2,0,0,0,0
ENSG00000258114,0,0,0,0,0,0,0,0
ENSG00000306800,0,0,0,0,1,0,1,0
ENSG00000238280,2,3,0,1,9,4,3,5
ENSG00000229656,8,11,17,32,477,167,152,383
ENSG00000306833,0,0,0,2,12,3,4,9
ENSG00000306852,16,19,18,20,4,0,0,6
ENSG00000233387,0,0,0,0,1,0,0,0
ENSG00000287358,0,0,0,4,3,2,0,0
ENSG00000306876,0,0,0,0,1,0,0,1
ENSG00000306881,0,0,0,0,0,0,0,0
ENSG00000306888,0,0,0,2,0,1,0,2
ENSG00000306889,0,0,0,0,0,0,0,0
ENSG00000306900,0,0,0,0,3,2,1,0
ENSG00000306903,0,0,0,0,0,0,0,0
ENSG00000203565,0,0,0,0,0,0,0,0
ENSG00000306920,0,0,0,0,0,0,1,0
ENSG00000306958,0,0,0,0,0,0,0,0
ENSG00000306988,0,0,0,0,0,0,0,0
ENSG00000306996,1,0,0,0,0,0,0,0
ENSG00000290921,39,44,35,28,10,1,3,2
ENSG00000278518,5,8,0,3,0,0,0,0
ENSG00000307027,0,0,0,0,0,0,0,0
ENSG00000307033,0,0,0,0,0,0,0,0
ENSG00000307047,0,0,0,0,15,7,3,6
ENSG00000307050,0,0,0,0,2,0,0,2
ENSG00000227128,2,0,6,0,18,12,25,62
ENSG00000228566,75,81,90,94,1,1,0,0
ENSG00000307127,0,0,0,0,6,1,0,2
ENSG00000293336,0,0,0,0,0,0,0,0
ENSG00000307213,0,0,0,1,0,0,0,0
ENSG00000307215,1,9,3,7,1,0,0,5
ENSG00000307239,0,0,0,0,0,0,0,0
ENSG00000307244,0,0,0,0,0,0,0,0
ENSG00000307246,0,0,1,0,0,0,0,0
ENSG00000307261,9,9,20,18,0,0,0,0
ENSG00000285972,1,0,0,0,0,0,0,0
ENSG00000307266,0,0,0,0,0,0,0,0
ENSG00000285852,2,4,6,13,1,0,0,1
ENSG00000307302,0,0,0,0,0,0,0,0
ENSG00000307334,8,21,17,11,6,1,1,4
ENSG00000307416,0,0,0,0,0,0,0,0
ENSG00000307435,0,0,0,0,1,0,0,0
ENSG00000180525,135,109,57,79,0,0,0,0
ENSG00000233395,0,0,0,0,0,0,0,0
ENSG00000226808,3,1,1,0,0,0,0,0
ENSG00000307488,5,2,6,2,6,2,3,9
ENSG00000236769,0,0,0,0,0,0,0,0
ENSG00000307519,0,0,0,0,0,0,0,0
ENSG00000307521,0,1,1,2,37,9,3,19
ENSG00000307522,0,0,0,0,0,0,0,0
ENSG00000307524,0,0,0,0,1,0,0,0
ENSG00000307533,4,7,7,4,1,0,2,4
ENSG00000307537,0,0,0,0,0,0,0,0
ENSG00000307546,0,0,0,0,0,0,0,0
ENSG00000307553,0,0,0,0,0,0,0,0
ENSG00000307565,1,0,0,0,6,3,0,1
ENSG00000307571,0,0,0,0,0,0,0,0
ENSG00000307584,5,5,5,7,3,1,0,8
ENSG00000307586,0,0,0,0,1,0,1,0
ENSG00000225424,0,0,0,0,0,0,0,0
ENSG00000307606,0,0,0,0,0,0,0,0
ENSG00000307702,0,0,0,0,3,4,1,0
ENSG00000307705,0,0,0,3,2,2,2,3
ENSG00000289087,0,0,4,2,0,0,0,0
ENSG00000307724,0,0,0,0,0,0,0,0
ENSG00000307725,0,0,0,0,0,0,0,0
ENSG00000307727,0,1,0,0,0,0,0,0
ENSG00000307783,0,0,0,0,0,0,0,0
ENSG00000307832,0,0,0,0,0,0,0,0
ENSG00000307856,15,14,18,14,0,0,0,0
ENSG00000307876,0,2,0,0,0,0,0,0
ENSG00000287277,1,1,0,0,1,0,0,1
ENSG00000227175,5,1,0,2,1,1,0,1
ENSG00000307911,0,0,0,0,0,0,0,0
ENSG00000223784,3,0,3,0,912,323,127,356
ENSG00000307931,0,0,0,0,0,0,0,0
ENSG00000307933,0,0,0,0,0,0,0,0
ENSG00000307943,0,0,0,0,0,0,0,0
ENSG00000223834,0,0,0,0,0,0,2,1
ENSG00000307961,7,10,27,32,3,1,2,0
ENSG00000235410,2,2,0,0,3,1,1,1
ENSG00000307964,0,0,0,0,0,0,1,0
ENSG00000307972,0,0,0,0,0,0,0,0
ENSG00000307973,0,0,1,0,0,0,0,0
ENSG00000307985,0,0,0,0,0,0,0,0
ENSG00000232682,1,2,1,1,0,0,0,0
ENSG00000308000,0,0,0,0,0,0,0,0
ENSG00000281186,0,0,0,0,0,0,3,0
ENSG00000242147,0,0,0,0,481,215,104,305
ENSG00000308014,0,0,0,0,0,0,0,0
ENSG00000308015,1,0,0,0,0,0,0,0
ENSG00000204682,39,44,24,21,100,26,73,180
ENSG00000233643,13,2,4,2,0,0,0,2
ENSG00000308030,0,0,0,1,0,0,0,0
ENSG00000308031,0,0,0,0,0,0,0,0
ENSG00000308039,0,0,0,0,0,0,0,0
ENSG00000308053,0,0,0,0,1,0,0,0
ENSG00000308054,0,0,0,0,0,0,0,0
ENSG00000223581,0,0,0,0,0,0,0,0
ENSG00000308071,0,0,0,0,0,0,0,0
ENSG00000308079,0,0,0,0,0,0,0,0
ENSG00000308089,0,0,0,0,13,7,2,11
ENSG00000308095,0,0,1,0,0,0,0,0
ENSG00000197308,0,0,0,0,23,10,23,54
ENSG00000286881,0,0,0,0,2,0,1,4
ENSG00000308111,17,18,2,4,0,0,0,0
ENSG00000308117,0,0,0,0,0,0,0,0
ENSG00000286373,36,18,56,63,45,30,11,42
ENSG00000308123,0,0,1,0,0,0,0,0
ENSG00000232638,0,0,0,0,0,2,4,5
ENSG00000308142,0,0,0,0,0,0,0,0
ENSG00000308150,0,0,0,0,0,0,0,0
ENSG00000293538,0,0,0,0,0,0,0,0
ENSG00000308194,0,0,0,0,0,0,0,0
ENSG00000308204,49,36,41,68,2,3,1,6
ENSG00000308218,1,1,1,1,1,0,0,0
ENSG00000308219,1,3,3,5,0,0,0,2
ENSG00000226009,25,25,26,36,4,1,3,5
ENSG00000226386,7,16,9,12,6,3,5,3
ENSG00000308311,0,0,0,0,1,0,0,2
ENSG00000308333,0,0,0,0,0,0,0,0
ENSG00000308334,0,0,0,0,0,0,0,0
ENSG00000308349,0,0,0,0,0,0,0,0
ENSG00000271046,0,0,0,0,0,0,0,0
ENSG00000289239,0,0,0,0,0,0,0,0
ENSG00000308387,1,0,0,0,0,0,0,0
ENSG00000308403,0,0,0,0,0,0,0,0
ENSG00000308443,0,0,0,0,0,0,0,0
ENSG00000308448,0,0,0,0,0,0,0,0
ENSG00000231104,0,0,0,0,0,0,0,0
ENSG00000308480,0,0,0,0,0,0,0,0
ENSG00000308499,3,1,1,1,0,0,1,2
ENSG00000308504,0,0,0,0,0,0,0,0
ENSG00000308509,0,0,0,0,0,0,0,0
ENSG00000287969,0,1,0,0,1,1,0,2
ENSG00000308534,0,0,0,0,0,0,0,0
ENSG00000308556,0,0,0,0,1,0,0,0
ENSG00000269256,0,0,0,0,0,0,0,0
ENSG00000308564,0,0,0,0,0,0,0,0
ENSG00000308565,5,4,5,8,1,0,1,1
ENSG00000308609,3,7,9,6,4,0,3,1
ENSG00000308613,0,0,0,0,0,0,0,0
ENSG00000308646,0,0,0,0,0,0,0,0
ENSG00000287901,0,0,1,0,1,0,0,0
ENSG00000308749,0,0,0,0,2,0,0,0
ENSG00000308811,0,0,0,0,0,0,0,0
ENSG00000308824,0,0,0,0,0,0,0,0
ENSG00000293529,0,0,0,1,0,0,1,1
ENSG00000229466,0,0,0,0,0,0,0,0
ENSG00000308875,0,0,0,0,1,0,0,2
ENSG00000308881,0,0,0,0,0,0,0,0
ENSG00000308896,0,0,0,0,0,0,0,0
ENSG00000236671,0,0,4,4,56,23,29,107
ENSG00000308905,6,18,15,32,20,9,12,30
ENSG00000226659,0,0,0,0,0,0,0,0
ENSG00000308923,0,0,0,0,2,0,0,0
ENSG00000308946,0,0,0,0,0,0,0,0
ENSG00000287560,9,10,2,1,0,0,0,0
ENSG00000308990,0,0,0,0,0,0,1,2
ENSG00000308995,0,0,1,0,0,0,0,0
ENSG00000308998,1,1,4,2,1,0,0,0
ENSG00000309009,0,0,0,0,0,0,0,0
ENSG00000309016,0,0,0,0,0,0,0,0
ENSG00000232985,0,0,0,0,0,0,0,0
ENSG00000309028,0,0,0,0,0,0,0,0
ENSG00000309035,0,0,0,0,0,0,0,0
ENSG00000309046,0,0,0,0,0,0,0,0
ENSG00000289228,6,8,13,14,1,1,2,7
ENSG00000224596,228,227,209,274,673,319,298,835
ENSG00000309067,1,1,0,3,0,0,0,0
ENSG00000309082,0,0,0,0,0,0,0,0
ENSG00000309090,0,0,0,0,0,0,0,0
ENSG00000309103,3,2,1,1,1,1,1,1
ENSG00000289039,4,5,3,2,0,0,0,0
ENSG00000289633,0,0,0,3,0,0,0,0
ENSG00000309194,0,0,0,0,0,0,0,0
ENSG00000289616,0,0,0,0,0,0,0,0
ENSG00000309221,0,0,0,0,0,0,0,0
ENSG00000236154,2,9,0,1,0,0,0,2
ENSG00000309235,0,0,0,0,0,0,0,0
ENSG00000280953,0,0,1,0,0,0,0,0
ENSG00000309257,0,0,0,0,1,0,0,1
ENSG00000309279,0,0,1,0,0,0,0,1
ENSG00000289412,19,25,34,51,5,1,0,2
ENSG00000309311,0,0,0,0,3,1,1,5
ENSG00000309380,0,0,0,0,0,0,0,1
ENSG00000228636,0,0,0,0,0,0,0,1
ENSG00000309420,0,0,0,0,0,0,0,0
ENSG00000309477,0,0,0,0,0,0,0,0
ENSG00000309490,0,0,0,0,7,4,1,1
ENSG00000231496,0,0,0,0,0,0,0,0
ENSG00000233117,0,0,1,0,158,60,24,93
ENSG00000309502,0,0,0,0,0,0,0,0
ENSG00000309505,0,0,0,0,0,0,0,1
ENSG00000309509,0,0,0,0,0,0,0,0
ENSG00000309510,0,0,0,0,0,0,0,0
ENSG00000309520,0,0,2,4,5,0,1,2
ENSG00000234942,0,0,0,0,0,0,0,0
ENSG00000309529,0,0,0,0,37,9,6,20
ENSG00000309541,0,0,0,0,0,0,0,0
ENSG00000309543,0,0,0,0,0,0,1,0
ENSG00000309556,0,0,0,0,1,0,0,0
ENSG00000309561,0,0,0,0,0,0,0,0
ENSG00000309572,0,0,0,0,0,0,0,0
ENSG00000309581,0,0,0,0,0,0,0,0
ENSG00000309582,0,3,0,0,0,0,0,0
ENSG00000233871,96,125,53,84,38,6,25,40
ENSG00000309665,0,0,0,1,0,0,0,0
ENSG00000309676,4,0,0,2,0,0,0,5
ENSG00000204049,1,0,0,1,1,0,1,1
ENSG00000278484,0,1,0,0,0,0,0,0
ENSG00000309766,0,0,0,0,0,0,0,0
ENSG00000287420,0,0,0,0,0,1,0,0
ENSG00000289898,0,0,0,0,0,0,0,0
ENSG00000309863,0,0,0,0,0,0,0,0
ENSG00000228800,0,0,0,0,0,0,0,0
ENSG00000227313,0,0,1,0,0,0,0,0
ENSG00000309880,9,4,15,17,0,0,0,0
ENSG00000309884,0,0,0,0,0,0,0,0
ENSG00000224934,291,277,306,338,66,37,49,123
ENSG00000232170,0,0,0,0,0,0,0,0
ENSG00000287235,2,0,0,0,17,3,15,32
ENSG00000226861,0,0,0,0,0,0,0,0
ENSG00000273124,2,5,1,0,0,0,0,0
ENSG00000181800,0,0,0,0,0,0,0,0
ENSG00000309976,0,0,0,0,0,0,0,0
ENSG00000280719,3,3,1,1,314,138,8,28
ENSG00000309990,0,0,0,0,0,0,0,0
ENSG00000224851,0,0,0,0,0,0,0,0
ENSG00000309992,0,0,0,0,0,0,0,0
ENSG00000234864,0,0,0,0,0,0,0,0
ENSG00000310009,0,0,0,0,0,0,0,0
ENSG00000310011,0,0,0,0,0,0,0,0
ENSG00000310012,0,0,0,0,0,0,0,0
ENSG00000310027,0,0,0,0,0,0,0,0
ENSG00000310030,0,0,0,0,0,0,0,0
ENSG00000310031,0,0,0,0,0,0,0,0
ENSG00000236990,0,0,0,0,0,0,0,0
ENSG00000289427,0,0,0,0,0,0,0,0
ENSG00000237512,0,0,0,0,5,1,2,5
ENSG00000227101,0,0,1,0,0,0,0,0
ENSG00000310086,0,0,0,0,0,0,0,0
ENSG00000310117,0,0,0,0,0,0,0,0
ENSG00000226425,0,0,0,0,0,0,0,0
ENSG00000221817,128,173,277,260,65,24,47,97
ENSG00000310148,0,0,0,0,0,0,0,0
ENSG00000310170,0,0,0,0,3,1,0,1
ENSG00000287124,0,0,1,0,0,0,2,1
ENSG00000310276,0,0,0,0,0,0,0,0
ENSG00000310301,0,0,0,0,0,0,0,0
ENSG00000310302,0,0,0,0,0,0,0,0
ENSG00000310303,0,0,0,0,0,0,0,0
ENSG00000310328,0,0,0,0,0,0,0,0
ENSG00000310346,0,0,0,0,0,0,0,0
ENSG00000310368,0,0,0,0,0,0,0,0
ENSG00000285737,9,8,7,3,5,2,2,7
ENSG00000310382,0,0,0,0,0,0,0,1
ENSG00000310404,0,0,0,0,0,0,0,0
ENSG00000310406,0,0,0,0,0,0,0,0
ENSG00000310418,56,66,85,80,109,24,39,101
ENSG00000233547,7,16,22,36,4,1,3,11
ENSG00000310443,0,0,0,0,0,0,0,0
ENSG00000310444,0,0,1,0,0,0,0,0
ENSG00000237128,0,0,0,0,3,2,1,1
ENSG00000298249,0,0,0,0,0,0,0,0
ENSG00000254635,1763,1918,1724,1941,203,89,88,237
ENSG00000288915,1,0,0,0,0,0,0,0
ENSG00000289892,0,0,0,0,3,0,0,1
ENSG00000237943,4,4,3,1,0,0,0,0
ENSG00000225948,0,0,0,0,0,0,0,0
ENSG00000165879,254,315,205,219,13,7,6,22
ENSG00000181274,2153,2379,1244,1952,330,99,114,285
ENSG00000225850,23,57,20,26,1,1,3,1
ENSG00000052749,1343,1669,1501,2357,161,70,169,424
ENSG00000231508,0,0,1,0,0,0,0,1
ENSG00000231970,0,2,0,1,0,0,0,0
ENSG00000200737,0,0,0,2,0,0,0,0
ENSG00000171314,15994,16578,5874,7880,3550,1307,708,2203
ENSG00000171311,560,683,685,940,254,83,150,386
ENSG00000171307,2290,2708,2058,2638,1332,466,550,1499
ENSG00000166917,0,0,0,0,0,0,0,0
ENSG00000298240,0,1,0,0,0,0,1,0
ENSG00000148803,72,91,86,133,94,41,44,129
ENSG00000274685,4,5,2,3,0,0,0,0
ENSG00000239148,0,0,0,0,0,0,0,0
ENSG00000196139,243,277,12,29,139,39,27,84
ENSG00000304878,0,0,0,0,0,0,0,0
ENSG00000304857,0,7,0,0,0,0,0,0
ENSG00000239142,0,0,0,0,0,0,0,0
ENSG00000225418,0,0,0,0,0,0,0,0
ENSG00000264006,0,0,0,0,1,0,0,0
ENSG00000198610,0,1,0,0,0,0,0,0
ENSG00000228291,0,0,0,0,0,0,0,0
ENSG00000287848,0,0,0,0,0,0,0,0
ENSG00000231039,0,0,0,1,0,0,0,0
ENSG00000224034,0,0,0,0,0,0,0,1
ENSG00000291045,0,0,1,1,2,1,0,9
ENSG00000215267,0,0,0,0,0,0,0,0
ENSG00000297069,0,0,0,0,0,0,0,0
ENSG00000298384,0,0,0,0,0,0,0,0
ENSG00000296083,0,0,0,0,0,0,0,0
ENSG00000280450,0,0,0,0,0,0,0,0
ENSG00000178473,0,0,0,0,0,0,0,0
ENSG00000178462,0,1,2,2,35,19,5,10
ENSG00000077420,1,4,7,0,0,0,0,0
ENSG00000290444,0,0,0,1,0,0,0,0
ENSG00000297927,0,0,0,0,0,0,0,0
ENSG00000298019,0,0,0,0,0,0,0,0
ENSG00000297992,0,0,0,0,0,0,0,0
ENSG00000297970,0,0,0,0,0,0,0,0
ENSG00000298039,0,0,0,0,0,0,0,0
ENSG00000299608,0,0,0,1,0,0,1,0
ENSG00000299622,0,0,0,0,0,0,0,0
ENSG00000301697,0,0,0,0,0,0,0,1
ENSG00000274209,229,228,301,334,0,0,0,0
ENSG00000297820,1,1,0,0,0,0,0,0
ENSG00000290780,0,0,0,0,0,0,0,0
ENSG00000301445,0,0,0,0,0,0,0,0
ENSG00000295215,0,2,0,0,0,0,0,0
ENSG00000275024,0,0,0,0,0,0,0,0
ENSG00000299554,0,0,0,0,0,1,0,1
ENSG00000309893,0,0,0,0,0,0,0,0
ENSG00000099204,3917,4890,7174,7681,1478,529,693,2050
ENSG00000305459,0,0,0,0,0,0,0,0
ENSG00000305445,1,0,0,1,2,0,0,1
ENSG00000228484,1,2,1,2,0,1,0,1
ENSG00000295359,8,9,22,28,0,0,1,2
ENSG00000309904,0,0,0,0,0,0,0,0
ENSG00000305184,0,1,0,0,0,0,0,1
ENSG00000305193,0,0,0,0,0,0,0,0
ENSG00000302747,0,0,0,0,0,0,0,0
ENSG00000289744,0,0,0,0,0,0,0,0
ENSG00000289745,33,34,43,41,32,9,21,49
ENSG00000226762,0,0,0,0,0,0,0,0
ENSG00000225112,6,8,29,31,0,0,0,1
ENSG00000234091,0,0,0,0,0,0,0,0
ENSG00000288823,133,135,144,168,216,74,141,407
ENSG00000279088,290,332,519,651,431,198,191,534
ENSG00000289444,6,5,1,3,2,1,1,2
ENSG00000289143,0,0,0,0,0,0,0,0
ENSG00000213771,0,0,0,2,0,0,0,0
ENSG00000304440,0,0,0,0,0,0,0,0
ENSG00000228755,0,0,0,0,0,0,0,0
ENSG00000291065,375,477,431,393,118,53,50,156
ENSG00000233867,0,0,0,0,0,0,0,0
ENSG00000296464,0,0,0,0,0,0,0,0
ENSG00000228702,0,0,0,0,0,0,0,0
ENSG00000290460,10,1,8,8,3,0,0,2
ENSG00000299705,0,1,2,0,0,0,0,0
ENSG00000235113,0,0,0,0,0,0,0,0
ENSG00000301470,0,0,0,0,0,0,0,0
ENSG00000230869,7,4,13,12,2,0,1,1
ENSG00000299671,0,0,0,0,0,0,0,0
ENSG00000265630,0,0,0,0,0,0,0,0
ENSG00000298889,3,3,5,2,0,0,0,0
ENSG00000285257,0,0,0,0,0,0,0,0
ENSG00000223482,401,480,484,643,219,60,73,226
ENSG00000236417,0,0,0,0,0,0,0,0
ENSG00000231569,0,0,0,0,0,0,0,0
ENSG00000228055,1,0,0,1,0,0,0,0
ENSG00000215065,0,0,0,0,0,0,0,0
ENSG00000285254,0,0,0,0,0,0,0,0
ENSG00000286810,0,0,2,0,0,0,0,0
ENSG00000303659,0,0,0,0,0,0,0,0
ENSG00000230018,0,0,0,0,0,0,0,0
ENSG00000303244,0,0,0,0,0,0,0,0
ENSG00000213147,0,0,0,0,0,0,0,0
ENSG00000308672,0,0,0,0,0,0,0,0
ENSG00000226557,0,0,0,0,0,0,0,0
ENSG00000294882,0,0,0,0,0,0,0,0
ENSG00000282875,0,0,0,0,0,0,0,0
ENSG00000308683,0,0,0,0,0,0,0,0
ENSG00000237417,0,1,0,0,1,1,0,1
ENSG00000296225,4,4,4,5,0,0,0,0
ENSG00000228219,0,0,0,0,0,0,0,0
ENSG00000296266,0,0,0,0,0,0,0,0
ENSG00000236552,8,9,17,32,5,1,2,2
ENSG00000297649,0,0,0,0,0,0,0,0
ENSG00000228685,0,0,0,0,0,0,0,0
ENSG00000232420,0,0,0,0,0,0,0,0
ENSG00000300366,0,0,0,0,0,0,0,0
ENSG00000189014,0,0,0,0,0,0,0,0
ENSG00000303991,0,0,2,0,1,0,0,0
ENSG00000226964,0,0,0,0,0,0,0,0
ENSG00000235316,143,150,64,108,46,16,43,68
ENSG00000291043,177,207,112,118,63,25,54,97
ENSG00000264204,0,0,0,0,0,0,0,0
ENSG00000299595,0,0,3,1,2,0,1,0
ENSG00000232709,0,0,0,1,0,0,0,1
ENSG00000301374,0,0,0,1,1,0,0,0
ENSG00000204437,0,0,0,0,0,0,0,0
ENSG00000303121,0,0,0,0,0,0,0,0
ENSG00000236217,0,0,0,0,0,0,0,0
ENSG00000304425,0,0,0,0,0,1,0,0
ENSG00000227515,0,0,0,0,0,0,0,0
ENSG00000230091,159,190,279,336,97,31,57,132
ENSG00000263482,0,0,0,0,0,0,0,0
ENSG00000299578,0,0,0,0,0,0,0,0
ENSG00000279058,64,53,86,77,2,0,0,0
ENSG00000302995,0,0,0,0,0,0,0,0
ENSG00000215097,1,0,0,0,0,0,0,0
ENSG00000290875,44,66,72,104,3,3,5,9
ENSG00000283930,0,0,0,0,0,0,0,1
ENSG00000225965,0,0,0,0,0,0,0,0
ENSG00000213247,0,0,0,0,0,0,0,0
ENSG00000306921,0,0,0,0,0,0,0,0
ENSG00000228997,0,0,0,0,0,0,0,0
ENSG00000296476,0,0,0,0,3,3,2,6
ENSG00000229927,0,0,0,0,0,0,0,0
ENSG00000290913,0,0,0,0,0,0,0,0
ENSG00000151631,0,0,0,0,0,0,0,0
ENSG00000304775,0,0,0,0,0,0,0,0
ENSG00000243289,0,0,0,0,0,0,0,0
ENSG00000305731,16,25,12,25,0,0,0,0
ENSG00000228547,0,0,0,0,0,0,0,0
ENSG00000237470,0,0,0,0,0,0,0,0
ENSG00000299781,0,0,0,5,0,0,0,1
ENSG00000213061,0,0,0,0,0,0,0,0
ENSG00000282772,10,15,28,25,1,1,0,3
ENSG00000228759,0,0,0,2,0,0,0,0
ENSG00000230011,0,0,0,0,0,0,0,0
ENSG00000306571,0,0,0,0,0,0,0,0
ENSG00000234382,0,0,0,0,0,0,0,0
ENSG00000302671,0,0,0,0,0,0,0,0
ENSG00000237523,0,2,2,3,1453,532,474,1334
ENSG00000235690,0,0,0,0,3,0,0,0
ENSG00000230501,0,0,0,0,0,0,0,0
ENSG00000243349,2,1,4,1,1,0,0,1
ENSG00000308526,0,0,1,2,0,0,0,0
ENSG00000237169,0,0,0,0,0,0,0,0
ENSG00000293782,0,0,0,1,0,0,0,0
ENSG00000223987,0,0,0,0,0,0,0,0
ENSG00000289350,0,0,0,0,0,0,0,0
ENSG00000284951,0,0,0,0,0,0,0,0
ENSG00000290423,0,0,1,1,0,0,0,0
ENSG00000232624,4,2,2,2,7,0,2,1
ENSG00000235100,201,229,259,282,99,38,37,113
ENSG00000286610,0,0,3,2,29,16,1,6
ENSG00000234026,0,2,1,1,5,0,2,1
ENSG00000262412,4,15,13,2,2,3,2,3
ENSG00000240291,190,224,138,170,50,13,14,25
ENSG00000229672,0,0,0,0,25,11,6,13
ENSG00000293221,0,1,0,1,0,1,1,0
ENSG00000230131,3,2,3,7,6,1,8,4
ENSG00000286344,0,0,0,0,0,0,0,0
ENSG00000225778,4,5,14,17,6,0,2,2
ENSG00000234752,0,0,0,0,0,0,0,0
ENSG00000287246,0,0,0,0,0,0,0,0
ENSG00000287768,0,0,0,0,0,0,0,0
ENSG00000290434,0,0,0,0,0,0,0,0
ENSG00000293509,0,0,0,0,0,0,0,0
ENSG00000272381,8,14,3,9,8,2,1,10
ENSG00000286514,3,8,1,2,1,0,0,0
ENSG00000305148,0,0,0,0,0,0,0,0
ENSG00000225519,0,0,0,0,2,0,0,0
ENSG00000308058,0,0,0,0,8,2,2,12
ENSG00000308038,0,0,0,0,0,0,1,0
ENSG00000226647,0,0,0,0,0,0,0,0
ENSG00000057608,12074,15213,16758,16571,1644,458,614,1562
ENSG00000232807,0,1,1,6,8,3,3,9
ENSG00000300557,0,0,0,1,0,0,0,0
ENSG00000229664,0,0,0,0,0,0,0,0
ENSG00000249054,0,0,0,0,0,0,0,0
ENSG00000255996,0,0,0,0,0,0,0,0
ENSG00000256263,1,2,0,0,0,0,0,0
ENSG00000047621,758,964,1378,1421,753,253,313,725
ENSG00000285142,0,0,0,0,0,0,0,0
ENSG00000283138,0,1,0,2,0,0,0,0
ENSG00000130037,0,0,0,0,0,0,0,0
ENSG00000284591,0,0,0,0,0,0,0,0
ENSG00000177586,0,0,0,0,0,0,0,0
ENSG00000255977,0,0,0,0,0,1,0,1
ENSG00000238152,0,0,0,0,0,0,0,0
ENSG00000256661,0,0,0,0,0,0,0,0
ENSG00000197614,0,3,0,1,2,4,2,3
ENSG00000166523,0,0,0,0,0,0,0,0
ENSG00000235868,0,0,0,0,0,0,0,0
ENSG00000166532,1421,1501,1670,1682,337,146,160,421
ENSG00000139083,615,731,510,601,1507,521,458,1314
ENSG00000284522,0,0,0,0,0,0,0,0
ENSG00000150048,42,50,28,25,0,0,0,0
ENSG00000256904,0,0,0,0,0,0,0,0
ENSG00000197992,2,0,0,0,0,0,0,0
ENSG00000070018,2700,2907,2371,2675,1370,409,514,1342
ENSG00000284327,0,0,0,0,0,0,0,0
ENSG00000243830,11,17,9,28,12,3,4,9
ENSG00000184344,0,1,0,0,0,0,0,0
ENSG00000198134,21,20,22,17,24,5,4,14
ENSG00000255829,0,0,0,0,0,0,0,0
ENSG00000270863,4,6,9,11,1,3,6,1
ENSG00000214487,2,0,0,0,0,0,0,0
ENSG00000256238,109,106,146,187,23,9,1,14
ENSG00000173391,2,6,5,0,3,1,0,2
ENSG00000166527,0,0,0,0,0,1,0,0
ENSG00000242991,0,0,0,0,0,0,0,0
ENSG00000256211,25,27,30,47,28,11,18,40
ENSG00000151490,0,1,1,0,0,1,0,0
ENSG00000111701,0,0,0,0,0,0,0,0
ENSG00000172243,2457,2679,168,158,1,0,1,0
ENSG00000111261,2692,2961,2795,3256,265,78,146,519
ENSG00000255790,0,3,0,0,0,0,0,0
ENSG00000118976,3,1,2,1,13,13,5,2
ENSG00000255734,12,23,16,21,8,3,5,8
ENSG00000255973,1,0,0,0,0,1,0,0
ENSG00000274551,0,0,0,0,0,0,0,0
ENSG00000244131,0,0,0,0,0,0,0,1
ENSG00000256626,0,0,0,0,0,0,0,0
ENSG00000121335,0,0,0,0,1,0,0,0
ENSG00000166535,67,69,171,160,0,0,0,0
ENSG00000242405,1,1,2,0,7,1,0,1
ENSG00000256627,0,0,0,0,0,0,0,0
ENSG00000256450,0,0,0,0,1,0,0,1
ENSG00000060982,57,35,94,95,2501,732,936,2637
